"chain1.p.1.","chain1.p.2.","chain1.p.3.","chain1.p.4.","chain1.p.5.","chain1.p.6.","chain1.p.7.","chain1.p.8.","chain1.p.9.","chain1.p.10.","chain1.p.11.","chain1.phi.1.","chain1.phi.2.","chain1.phi.3.","chain1.phi.4.","chain1.phi.5.","chain1.phi.6.","chain1.phi.7.","chain1.phi.8.","chain1.phi.9.","chain1.phi.10.","chain1.phi.11.","chain2.p.1.","chain2.p.2.","chain2.p.3.","chain2.p.4.","chain2.p.5.","chain2.p.6.","chain2.p.7.","chain2.p.8.","chain2.p.9.","chain2.p.10.","chain2.p.11.","chain2.phi.1.","chain2.phi.2.","chain2.phi.3.","chain2.phi.4.","chain2.phi.5.","chain2.phi.6.","chain2.phi.7.","chain2.phi.8.","chain2.phi.9.","chain2.phi.10.","chain2.phi.11."
0.609735046380538,0.434923150382014,0.737556894632222,0.695428948538937,0.622722140179083,0.484843779480738,0.709879675865536,0.697077827224776,0.681659311620705,0.677853298893209,0.535597358576917,0.833740737170029,0.821696578291046,0.712351970987383,0.65661303405086,0.592548122871442,0.67235279823496,0.796780782543887,0.355200371743876,0.546445844102927,0.542336068491048,0.916229161034092,0.569956469898293,0.491426182254954,0.730655062184493,0.625905069570152,0.625813609009327,0.489946992897539,0.673682900794651,0.797932299599697,0.460395736316117,0.870716629773266,0.991068994235208,0.830033715353904,0.791488169928486,0.768994959128049,0.664914823218205,0.540333648996461,0.681576973474406,0.896648379660343,0.301824518868898,0.769698542483958,0.372300407153159,0.498742220935983
0.582378972787349,0.461787938196504,0.737556894632222,0.695428948538937,0.624271607997676,0.521301418483951,0.698281455708376,0.696060426090854,0.654857687152086,0.621971265373998,0.5921586008225,0.815791336254373,0.823463564398163,0.736396277438053,0.664175397827518,0.599162501094897,0.688350027485138,0.824646602740045,0.358021147813312,0.502841965272358,0.57922087468517,0.945148681219955,0.601625657347106,0.471685104674457,0.711910586680811,0.658710358643993,0.676413486925189,0.544096023547183,0.672400844199156,0.755396586277377,0.542416356455997,0.831469046943273,0.969760599931433,0.80681163603623,0.782250537924981,0.767356417535259,0.645988019870299,0.524555379881043,0.684774255444457,0.89492887456009,0.356150617685579,0.705942773477484,0.418710688281173,0.500727133619327
0.596233949131667,0.483041203630565,0.725819450804322,0.660460652910297,0.603320371575154,0.452865204113513,0.733961023670044,0.710575725135636,0.603024241119099,0.704877925036447,0.482472284142528,0.806000760037478,0.772369842312924,0.755053436544271,0.666741902374814,0.574626828127473,0.704646537780922,0.831836251194375,0.364461574025814,0.544862931188729,0.51208275465387,0.945148681219955,0.576954862600734,0.458346000888329,0.684227952024476,0.648457082700422,0.673660317997379,0.484382397240214,0.700415126621639,0.751448987512702,0.524921590440087,0.750579262672317,0.869220480734622,0.776255098616103,0.800660334418048,0.793566509897467,0.654595465800334,0.539088460141677,0.702342638507271,0.89492887456009,0.340668683472913,0.766618225641978,0.601593534381128,0.553183514461286
0.579726802200444,0.483041203630565,0.732561657450584,0.67443953709311,0.642620198755022,0.479391305142957,0.733522863916855,0.742025537072402,0.571711245493998,0.71593781932975,0.651734284148707,0.85535039850056,0.772369842312924,0.774808634445021,0.670464446792825,0.598717210234172,0.71785041808972,0.785290693759771,0.338019716148564,0.524112352323439,0.623103984813056,0.942143507680082,0.629237960139991,0.458346000888329,0.684227952024476,0.649828093543518,0.633559982220827,0.497641363951486,0.700415126621639,0.758750997003263,0.666437932503539,0.766037619712508,0.869220480734622,0.778930694362188,0.791452989704712,0.779174638945651,0.652611412993706,0.596915042995543,0.682536386474209,0.86072328763085,0.33713819630124,0.69721009830157,0.568101610110496,0.527966997632905
0.596491939275377,0.485063017708552,0.713976204733374,0.666642108307632,0.610709329789029,0.475529201606701,0.772577203288779,0.743980946215503,0.668989329038772,0.735722701510274,0.568540054503001,0.789317539617542,0.783187693019873,0.761634654666583,0.684996927015002,0.598717210234172,0.71785041808972,0.763749518741075,0.318066173134727,0.668785444550275,0.535260753010623,0.874728369238344,0.638960434316986,0.46264542695425,0.689639146893387,0.649828093543518,0.651521633405847,0.499166257524708,0.734207380777464,0.753758635285861,0.626663966610279,0.702634892941845,0.910701057019919,0.781544967014657,0.768546751404021,0.786831675580461,0.65740241286869,0.566852279784051,0.676165681552783,0.838975424879052,0.342356955478016,0.564112739164776,0.543981734999546,0.503837614923874
0.575814389454781,0.46048157297891,0.734296752179751,0.637183555461565,0.632520824692252,0.531842928454489,0.707092664774278,0.759295759043504,0.561338852258019,0.720471404311835,0.679414867837451,0.807862970995532,0.767580113791072,0.76313321626231,0.663803638984201,0.598717210234172,0.66900401684001,0.781308461874571,0.386833678040111,0.578305908821609,0.535260753010623,0.827989109523828,0.581307086729411,0.43947610838789,0.697458843463023,0.685349647726058,0.632195324457865,0.491108171649955,0.689294481663916,0.787742946131912,0.71029328116022,0.685315110537589,0.910701057019919,0.822811435348661,0.811796074637213,0.76593604439725,0.628374310080927,0.596225355840066,0.644422144121178,0.813682745265791,0.342356955478016,0.593321855605357,0.623458514543858,0.561719231576012
0.611605652403596,0.471199696176694,0.71648128376861,0.658909676665111,0.660555749410897,0.51558240393835,0.735316577450084,0.744635353660223,0.623589929644887,0.641205421242232,0.549635945650723,0.799881631481232,0.781557888005873,0.769256174734613,0.662269929893423,0.536899786860266,0.693680586392232,0.780445567453345,0.409981874150495,0.583683091939997,0.644113033304546,0.734666434086935,0.56797394863413,0.433383014245465,0.726129685385249,0.674530171339141,0.626459115002694,0.52146921059555,0.692492978697333,0.781012852458647,0.716619419945862,0.619707649973171,0.946958519511177,0.818902630046018,0.828979531648662,0.734817410474788,0.6421460894177,0.6040380529528,0.645175027917892,0.856034093134624,0.342356955478016,0.633697173613645,0.624168889122945,0.466100774736606
0.581468280327398,0.448327503435621,0.71648128376861,0.640625510985622,0.660555749410897,0.529134266854258,0.763755490965014,0.755071775123603,0.623589929644887,0.625378312289988,0.619137528906923,0.844651569017594,0.781557888005873,0.769256174734613,0.661303541565235,0.532428268109233,0.675336798693226,0.81366792209713,0.331029440770901,0.650628391544669,0.695487017656404,0.711981396855188,0.597078817626397,0.466468680197785,0.725336344223499,0.693050440129026,0.626459115002694,0.556806388357924,0.679080074728019,0.781012852458647,0.698780565197677,0.81799270859271,0.765662085419978,0.806461127755934,0.813512975192784,0.71477189714132,0.651212170317419,0.6040380529528,0.650387000957545,0.870891881903018,0.290897570612845,0.662424232657703,0.471190294360986,0.435511303364331
0.606967416484143,0.479191002235192,0.706472094802588,0.640810151060044,0.650956119019543,0.529134266854258,0.72246702984071,0.795051122050581,0.633123266065301,0.625378312289988,0.784054443488025,0.818185129993848,0.782737036440074,0.75755006320872,0.671572672765497,0.574989124304875,0.620714588950817,0.860013303736464,0.32725902393026,0.675313330922235,0.717851108679667,0.69510288827981,0.611935450266271,0.443198793022998,0.713995357560682,0.662341760780299,0.624668934988725,0.532268478164878,0.657672122643968,0.826910797479615,0.597448100458566,0.670487964766417,0.993680989329365,0.838126540831138,0.823909708856831,0.706951216088434,0.647567813394678,0.59073667716101,0.638119638815099,0.89608505496651,0.318884165627912,0.647381093227701,0.620602579311492,0.400440619481196
0.598500536897574,0.470913945174453,0.711806061360938,0.688109042124254,0.658838258050589,0.558240430826984,0.733141306278576,0.802549450389837,0.637840205077066,0.712383464360572,0.934564228878424,0.821200494125629,0.767555686644302,0.750353280535172,0.632837391086351,0.554977610726802,0.665564629843782,0.860013303736464,0.300006730573633,0.587171254118816,0.618214477934856,0.601987503124657,0.613906876446573,0.463303926890261,0.732143720595075,0.670237083306997,0.613336288434119,0.532268478164878,0.678226519484873,0.773656613612258,0.703976301099442,0.638012154058742,0.90662573261151,0.813969702445923,0.823909708856831,0.706951216088434,0.647531291907855,0.556002988593979,0.678314232997299,0.921139239409751,0.307442711250955,0.607164314860951,0.595148676279614,0.473400584198461
0.540225707771296,0.453511758838328,0.718325225277295,0.684683453049881,0.658838258050589,0.514765706775166,0.65774408614869,0.733893598720998,0.562561809257182,0.704379970621368,0.907602955890071,0.850403251847839,0.756188825952423,0.764508446064021,0.639933012917409,0.576498953993848,0.68424131519494,0.87782477564796,0.357581593756502,0.60187442668504,0.577436886995485,0.590549138883438,0.590292106540742,0.442943378109133,0.701380936151856,0.664708395170906,0.624495205156291,0.554902166715531,0.62374859075161,0.718911200103844,0.540715188096197,0.676393165908578,0.749827465136715,0.813969702445923,0.819261022654479,0.729048871243104,0.65921969771279,0.58208254938255,0.647933351967401,0.921139239409751,0.280252691699022,0.593625774976699,0.536495403413108,0.630715681846831
0.59588598147901,0.462331719269975,0.715047324800724,0.668174187966633,0.6020682757267,0.468196558376171,0.654169173882334,0.757308597600792,0.622760775645771,0.873155934463082,0.985434589755433,0.843837512468541,0.772987775198822,0.75114582241258,0.633968353985896,0.585207625757177,0.689139613055263,0.91544912412738,0.307022907934554,0.60187442668504,0.501655322182605,0.590549138883438,0.558008227224565,0.455160225249812,0.713272066308179,0.67503843590871,0.653465714539837,0.515748452018616,0.638779138409929,0.854645338136849,0.59994876985617,0.670998215914757,0.788775841837132,0.821845230120783,0.817072204533217,0.737331120927657,0.65414525855178,0.580988991941439,0.629343783919299,0.912738340364756,0.265719415983848,0.66047234039221,0.603083838369661,0.51347547139294
0.599993653077208,0.465157920982701,0.719526970085248,0.697022594232379,0.613374724665613,0.538706799264457,0.663849488348994,0.77564956859146,0.567255162379076,0.690073040629914,0.985434589755433,0.833645543712323,0.775434729113084,0.726527551880628,0.644393026434492,0.613863387140125,0.685256953500356,0.914281855656698,0.32702087073518,0.67928051847611,0.470403565628559,0.609291049592459,0.559393897787767,0.443944964689666,0.713272066308179,0.638308872977786,0.606684705201929,0.521530530703338,0.701884421166233,0.801805833073672,0.671192011361724,0.648621817973058,0.846290569177378,0.800309133990297,0.830291347630614,0.727946388809651,0.630257366254165,0.599375752387738,0.620994700167841,0.890239309262021,0.265719415983848,0.648460750950373,0.552109673060207,0.527468623280971
0.599993653077208,0.469725049931413,0.721078705025535,0.705054825450578,0.605688961920057,0.482538514752822,0.668551137513025,0.750578020877917,0.597770062246543,0.669711278401342,0.887576088073294,0.795663594167964,0.789288946871324,0.738211993523113,0.668205709674849,0.596687322745804,0.629513235791708,0.917485413825695,0.323999376419965,0.680678135894109,0.46266204102724,0.688182307798376,0.583997534504554,0.425409076669404,0.71402613156257,0.630399804510612,0.62856693394364,0.526427214307066,0.643849210711276,0.78714627081719,0.659954077379445,0.65196513960294,0.853348240508307,0.834775260319126,0.825070453725225,0.727946388809651,0.672832475240086,0.578241651271321,0.665653433848012,0.890239309262021,0.308815349937195,0.66217662505598,0.618081106739493,0.696965538684897
