"chain1.p","chain1.phi","chain2.p","chain2.phi"
0.627729171350567,0.693818090201744,0.624976790050406,0.697519280992206
0.622782091907015,0.710135339343456,0.607135680663718,0.699022358603639
0.601157295700059,0.704313001215381,0.61329594264273,0.708893134511434
0.616194451647292,0.699093485666253,0.604737456873005,0.702173128241567
0.623711488690132,0.698459561736761,0.609515106556249,0.697639968137867
0.611300149233334,0.707985192877462,0.613151896739948,0.704220670559004
0.60204180357725,0.70491212416929,0.612575705766096,0.713255033899242
0.607721886825786,0.697073451714761,0.604615832292085,0.700618485284199
0.600859473210735,0.698781545867027,0.617171256783931,0.69500643511735
0.626514448220082,0.700903997518642,0.617171256783931,0.697180109016593
0.61317343065774,0.704184464120888,0.612085549816159,0.697549605276951
0.61317343065774,0.712482343542035,0.598116626527307,0.702392924503743
0.61317343065774,0.69990159419153,0.603146419843613,0.709034187631617
0.61317343065774,0.698454091946373,0.602240061765519,0.691067467183169
0.612540639193872,0.705686630869038,0.616633638699452,0.703686024735674
0.620380816727835,0.696830987813792,0.627090609364624,0.690816508887963
0.610399639601791,0.7001869348624,0.605168131354334,0.702392876311848
0.610752409466678,0.706485580494353,0.602782911280268,0.713998389703684
0.609760429876527,0.699428423928014,0.608313999642736,0.70849143192769
0.615564144467557,0.708024139128178,0.608313999642736,0.705869672788132
0.6162547797261,0.685619416994997,0.615685612218226,0.694845609126232
0.609541887682495,0.704792950530888,0.615685612218226,0.705475023815388
0.616656829748318,0.696872106642668,0.604688766219442,0.705188009029811
0.601754856423295,0.705480558224958,0.598439961057582,0.69843605082178
0.610149514335386,0.700930352067718,0.618995899666551,0.69843605082178
0.595655037648966,0.695044421895164,0.625590952308963,0.697515972219278
0.624674196420689,0.70098529324374,0.628891748912225,0.694450911432006
0.617728733397437,0.710489648200717,0.622730121401411,0.697287883786626
0.621196616420081,0.698785752019495,0.622730121401411,0.699783506012152
0.602331638800063,0.697135237474279,0.616094731557289,0.698381649700492
0.619177513418095,0.699838810581164,0.606012110019639,0.701296537839167
0.624041825302141,0.704709454859368,0.614304361303506,0.708224128380545
0.619099201413121,0.698309589555547,0.586529938311654,0.708480004030749
0.599886036009337,0.709656839631422,0.6058091672376,0.700275024116774
